pit: -4.59, rol: -5.10, yaw: -138.82, acc_x: 226, acc_y: -1058, acc_z: 18372, gyr_x: 235, gyr_y: 31, gyr_z: -9, temp: 1295
pit: -4.73, rol: -5.12, yaw: -139.37, acc_x: -1124, acc_y: -1612, acc_z: 18442, gyr_x: -340, gyr_y: 382, gyr_z: 118, temp: 1296
pit: -4.84, rol: -6.03, yaw: -140.62, acc_x: -2434, acc_y: -382, acc_z: 15892, gyr_x: -254, gyr_y: 320, gyr_z: -346, temp: 1297
pit: -4.01, rol: -5.64, yaw: -141.39, acc_x: -94, acc_y: -70, acc_z: 12316, gyr_x: -28, gyr_y: -79, gyr_z: -40, temp: 1296
pit: -4.75, rol: -4.62, yaw: -141.47, acc_x: 1192, acc_y: 2388, acc_z: 12084, gyr_x: 135, gyr_y: -9, gyr_z: -161, temp: 1298
pit: -4.62, rol: -3.92, yaw: -143.22, acc_x: -1002, acc_y: 1744, acc_z: 17554, gyr_x: 37, gyr_y: -161, gyr_z: -336, temp: 1294
pit: -2.44, rol: -4.16, yaw: -144.51, acc_x: 708, acc_y: -2588, acc_z: 19994, gyr_x: 95, gyr_y: 799, gyr_z: 286, temp: 1297
pit: -2.94, rol: -3.52, yaw: -144.29, acc_x: 1608, acc_y: 1186, acc_z: 12792, gyr_x: -217, gyr_y: 51, gyr_z: 389, temp: 1295
pit: -2.41, rol: -4.45, yaw: -144.05, acc_x: -428, acc_y: 900, acc_z: 13768, gyr_x: 389, gyr_y: -116, gyr_z: -97, temp: 1298
pit: -2.41, rol: -2.75, yaw: -144.11, acc_x: -1300, acc_y: 2268, acc_z: 14350, gyr_x: 396, gyr_y: 131, gyr_z: 483, temp: 1296
pit: -1.87, rol: -0.93, yaw: -142.18, acc_x: -364, acc_y: 620, acc_z: 15876, gyr_x: 306, gyr_y: 352, gyr_z: 350, temp: 1295
pit: -0.34, rol: -0.76, yaw: -141.21, acc_x: -1754, acc_y: 2024, acc_z: 17514, gyr_x: -265, gyr_y: 965, gyr_z: 364, temp: 1297
pit: 0.78, rol: -1.43, yaw: -140.77, acc_x: -2666, acc_y: 2050, acc_z: 13728, gyr_x: -284, gyr_y: -91, gyr_z: 162, temp: 1297
pit: -0.04, rol: -2.83, yaw: -139.18, acc_x: 2292, acc_y: -140, acc_z: 11780, gyr_x: -23, gyr_y: -514, gyr_z: -50, temp: 1296
pit: -1.77, rol: -2.88, yaw: -139.02, acc_x: 772, acc_y: 1654, acc_z: 12048, gyr_x: -21, gyr_y: -333, gyr_z: -7, temp: 1295
pit: -3.55, rol: -1.91, yaw: -139.84, acc_x: 774, acc_y: 2602, acc_z: 14678, gyr_x: -65, gyr_y: 34, gyr_z: -207, temp: 1295
pit: -3.38, rol: -1.93, yaw: -141.18, acc_x: 1042, acc_y: 2386, acc_z: 16558, gyr_x: -313, gyr_y: 508, gyr_z: 3, temp: 1296
pit: 0.10, rol: -2.10, yaw: -140.32, acc_x: -414, acc_y: -1054, acc_z: 15370, gyr_x: 491, gyr_y: 5, gyr_z: 222, temp: 1295
pit: -0.58, rol: -0.95, yaw: -139.95, acc_x: 172, acc_y: 3636, acc_z: 11352, gyr_x: -282, gyr_y: 475, gyr_z: -114, temp: 1295
pit: 0.61, rol: -1.48, yaw: -140.18, acc_x: 690, acc_y: 1926, acc_z: 10894, gyr_x: -61, gyr_y: -176, gyr_z: 9, temp: 1297
pit: -1.06, rol: -1.03, yaw: -138.93, acc_x: 2296, acc_y: 514, acc_z: 10214, gyr_x: 55, gyr_y: -678, gyr_z: 247, temp: 1295
pit: -1.88, rol: -1.28, yaw: -137.25, acc_x: -1604, acc_y: 4462, acc_z: 16406, gyr_x: -260, gyr_y: -141, gyr_z: 168, temp: 1295
pit: -0.56, rol: -3.28, yaw: -135.32, acc_x: -1432, acc_y: 1186, acc_z: 20314, gyr_x: -463, gyr_y: 349, gyr_z: 413, temp: 1294
pit: -1.74, rol: -4.21, yaw: -134.10, acc_x: -258, acc_y: -2042, acc_z: 15976, gyr_x: -183, gyr_y: 355, gyr_z: -2, temp: 1295
pit: -2.88, rol: -3.43, yaw: -134.44, acc_x: 832, acc_y: 2192, acc_z: 8238, gyr_x: -152, gyr_y: -457, gyr_z: -337, temp: 1296
pit: -3.78, rol: -3.83, yaw: -136.04, acc_x: 90, acc_y: 484, acc_z: 12236, gyr_x: -241, gyr_y: -331, gyr_z: -461, temp: 1296
pit: -4.51, rol: -3.73, yaw: -137.37, acc_x: 3516, acc_y: 874, acc_z: 17072, gyr_x: -221, gyr_y: 13, gyr_z: -360, temp: 1297
pit: -4.82, rol: -2.47, yaw: -139.58, acc_x: 1414, acc_y: 2660, acc_z: 13754, gyr_x: -220, gyr_y: 170, gyr_z: -61, temp: 1296
pit: -4.58, rol: -2.57, yaw: -139.93, acc_x: 2272, acc_y: 2502, acc_z: 13750, gyr_x: -768, gyr_y: 69, gyr_z: -520, temp: 1297
pit: -5.20, rol: -3.37, yaw: -141.28, acc_x: 5356, acc_y: -134, acc_z: 12278, gyr_x: 6, gyr_y: -122, gyr_z: -476, temp: 1297
pit: -6.59, rol: -2.33, yaw: -144.11, acc_x: -778, acc_y: 480, acc_z: 12750, gyr_x: 4, gyr_y: -680, gyr_z: -420, temp: 1295
pit: -8.87, rol: -0.98, yaw: -144.43, acc_x: 7176, acc_y: 3588, acc_z: 11158, gyr_x: 537, gyr_y: -299, gyr_z: -185, temp: 1298
pit: -5.14, rol: -0.79, yaw: -147.97, acc_x: -3210, acc_y: 1530, acc_z: 12014, gyr_x: -415, gyr_y: 350, gyr_z: -149, temp: 1294
pit: -1.50, rol: -3.52, yaw: -148.28, acc_x: 1206, acc_y: -494, acc_z: 13658, gyr_x: -441, gyr_y: 104, gyr_z: -309, temp: 1296
pit: -2.54, rol: -5.39, yaw: -151.38, acc_x: -1446, acc_y: 2556, acc_z: 15032, gyr_x: -383, gyr_y: -267, gyr_z: -507, temp: 1296
pit: -4.22, rol: -5.57, yaw: -154.42, acc_x: -1240, acc_y: 612, acc_z: 17070, gyr_x: 345, gyr_y: -841, gyr_z: -704, temp: 1297
pit: -3.97, rol: -5.61, yaw: -155.58, acc_x: 4390, acc_y: -4236, acc_z: 16926, gyr_x: 641, gyr_y: 494, gyr_z: 441, temp: 1296
pit: -5.05, rol: -5.02, yaw: -157.16, acc_x: 32, acc_y: -1352, acc_z: 16382, gyr_x: 36, gyr_y: 1239, gyr_z: 820, temp: 1299
pit: -6.35, rol: -3.69, yaw: -157.30, acc_x: 848, acc_y: 2480, acc_z: 9630, gyr_x: 507, gyr_y: 298, gyr_z: 177, temp: 1300
pit: -4.54, rol: -1.47, yaw: -155.74, acc_x: 1840, acc_y: 2856, acc_z: 7386, gyr_x: 478, gyr_y: -165, gyr_z: 112, temp: 1295
pit: -4.64, rol: 0.70, yaw: -153.49, acc_x: 9014, acc_y: 2744, acc_z: 12454, gyr_x: 1211, gyr_y: -608, gyr_z: 635, temp: 1294
pit: -4.96, rol: 1.26, yaw: -155.29, acc_x: -3736, acc_y: 1048, acc_z: 17338, gyr_x: -269, gyr_y: 84, gyr_z: 40, temp: 1296
pit: -4.89, rol: -2.51, yaw: -154.95, acc_x: -754, acc_y: -404, acc_z: 20618, gyr_x: -981, gyr_y: 1062, gyr_z: 715, temp: 1295
pit: -6.16, rol: -4.56, yaw: -155.56, acc_x: -1986, acc_y: 1398, acc_z: 14252, gyr_x: -129, gyr_y: 67, gyr_z: -337, temp: 1295
pit: -7.69, rol: -3.13, yaw: -157.31, acc_x: 1008, acc_y: 2372, acc_z: 13264, gyr_x: 157, gyr_y: -1013, gyr_z: -597, temp: 1296
pit: -10.05, rol: -0.92, yaw: -159.34, acc_x: 458, acc_y: 2286, acc_z: 14602, gyr_x: 268, gyr_y: -603, gyr_z: -456, temp: 1297
pit: -6.76, rol: -2.62, yaw: -159.27, acc_x: -26, acc_y: 1406, acc_z: 15106, gyr_x: -713, gyr_y: 984, gyr_z: 416, temp: 1294
pit: -5.52, rol: -4.13, yaw: -158.62, acc_x: 3742, acc_y: 3484, acc_z: 10400, gyr_x: -247, gyr_y: -127, gyr_z: -115, temp: 1293
pit: -4.55, rol: -3.39, yaw: -158.31, acc_x: 728, acc_y: -304, acc_z: 11062, gyr_x: 787, gyr_y: -1444, gyr_z: -217, temp: 1295
pit: -6.85, rol: -0.67, yaw: -157.53, acc_x: 3538, acc_y: 2214, acc_z: 10896, gyr_x: 235, gyr_y: -122, gyr_z: 235, temp: 1296
pit: -6.74, rol: -1.54, yaw: -157.51, acc_x: -462, acc_y: -218, acc_z: 14876, gyr_x: -159, gyr_y: 44, gyr_z: -97, temp: 1292
pit: -4.78, rol: -3.18, yaw: -157.36, acc_x: 616, acc_y: 2390, acc_z: 14622, gyr_x: -574, gyr_y: 63, gyr_z: 48, temp: 1295
pit: -4.34, rol: -3.99, yaw: -156.17, acc_x: 6018, acc_y: 276, acc_z: 12854, gyr_x: 195, gyr_y: -609, gyr_z: -261, temp: 1298
pit: -6.74, rol: -2.38, yaw: -158.08, acc_x: 4402, acc_y: 274, acc_z: 13774, gyr_x: -20, gyr_y: -132, gyr_z: -278, temp: 1293
pit: -6.24, rol: -2.15, yaw: -157.60, acc_x: 4392, acc_y: 2768, acc_z: 15730, gyr_x: 309, gyr_y: 359, gyr_z: 733, temp: 1294
pit: -6.67, rol: -0.96, yaw: -157.11, acc_x: 2058, acc_y: 2290, acc_z: 13268, gyr_x: -432, gyr_y: 821, gyr_z: -199, temp: 1297
pit: -5.22, rol: -1.03, yaw: -158.32, acc_x: 1732, acc_y: 3778, acc_z: 9868, gyr_x: -271, gyr_y: -108, gyr_z: -300, temp: 1291
pit: -5.25, rol: -1.08, yaw: -158.80, acc_x: 2962, acc_y: 3828, acc_z: 16302, gyr_x: -109, gyr_y: -518, gyr_z: 43, temp: 1295
pit: -7.91, rol: 0.16, yaw: -158.93, acc_x: 2076, acc_y: 3914, acc_z: 15986, gyr_x: 224, gyr_y: -347, gyr_z: -130, temp: 1295
pit: -6.77, rol: -0.00, yaw: -159.69, acc_x: -3836, acc_y: -582, acc_z: 18830, gyr_x: -133, gyr_y: 527, gyr_z: -382, temp: 1295
pit: -3.42, rol: 0.03, yaw: -158.94, acc_x: 1646, acc_y: 4518, acc_z: 13982, gyr_x: -105, gyr_y: 478, gyr_z: 415, temp: 1293
pit: -1.52, rol: -1.42, yaw: -157.91, acc_x: 72, acc_y: 272, acc_z: 16180, gyr_x: 96, gyr_y: 239, gyr_z: -214, temp: 1295
pit: -2.16, rol: -0.09, yaw: -160.72, acc_x: -1062, acc_y: 880, acc_z: 14488, gyr_x: 105, gyr_y: 306, gyr_z: -316, temp: 1295
pit: -3.26, rol: -0.15, yaw: -162.29, acc_x: 1948, acc_y: 1484, acc_z: 12728, gyr_x: -854, gyr_y: 387, gyr_z: -101, temp: 1295
pit: -2.84, rol: -2.29, yaw: -163.17, acc_x: 918, acc_y: 1818, acc_z: 11674, gyr_x: 30, gyr_y: -731, gyr_z: -703, temp: 1294
pit: -4.17, rol: -1.55, yaw: -164.46, acc_x: 2064, acc_y: 1640, acc_z: 13306, gyr_x: 124, gyr_y: -453, gyr_z: -93, temp: 1296
pit: -3.43, rol: -2.82, yaw: -163.17, acc_x: 4752, acc_y: 190, acc_z: 14850, gyr_x: 257, gyr_y: -16, gyr_z: 444, temp: 1295
pit: -2.32, rol: -3.92, yaw: -162.91, acc_x: -166, acc_y: 142, acc_z: 15138, gyr_x: 262, gyr_y: -334, gyr_z: -180, temp: 1294
pit: -3.48, rol: -3.58, yaw: -163.79, acc_x: 2972, acc_y: -432, acc_z: 13574, gyr_x: -350, gyr_y: 498, gyr_z: 6, temp: 1296
pit: -4.60, rol: -2.39, yaw: -164.88, acc_x: 1142, acc_y: 2184, acc_z: 10734, gyr_x: 348, gyr_y: -31, gyr_z: 108, temp: 1296
pit: -6.08, rol: -0.72, yaw: -164.82, acc_x: 2894, acc_y: 4346, acc_z: 12710, gyr_x: -490, gyr_y: 660, gyr_z: 175, temp: 1292
pit: -3.79, rol: -2.62, yaw: -164.29, acc_x: 3588, acc_y: -476, acc_z: 17904, gyr_x: -581, gyr_y: 517, gyr_z: -135, temp: 1297
pit: -2.56, rol: -4.45, yaw: -165.12, acc_x: -508, acc_y: 300, acc_z: 13648, gyr_x: -98, gyr_y: -260, gyr_z: 138, temp: 1295
pit: -1.96, rol: -5.79, yaw: -163.79, acc_x: 2008, acc_y: -1122, acc_z: 14782, gyr_x: 317, gyr_y: -489, gyr_z: -170, temp: 1294
pit: -4.79, rol: -3.53, yaw: -164.32, acc_x: 2160, acc_y: 1442, acc_z: 11434, gyr_x: 257, gyr_y: -149, gyr_z: 57, temp: 1293
pit: -7.05, rol: -1.82, yaw: -164.53, acc_x: 1810, acc_y: 1840, acc_z: 14308, gyr_x: 44, gyr_y: -125, gyr_z: -123, temp: 1292
pit: -7.18, rol: -1.20, yaw: -164.56, acc_x: 2568, acc_y: 3740, acc_z: 15272, gyr_x: -333, gyr_y: 274, gyr_z: -233, temp: 1292
pit: -5.29, rol: -3.11, yaw: -165.07, acc_x: 1662, acc_y: 20, acc_z: 13288, gyr_x: -41, gyr_y: -481, gyr_z: -205, temp: 1291
pit: -4.85, rol: -4.63, yaw: -164.08, acc_x: 3476, acc_y: 162, acc_z: 12030, gyr_x: 38, gyr_y: -271, gyr_z: 202, temp: 1292
pit: -6.24, rol: -3.69, yaw: -164.02, acc_x: 3112, acc_y: 1302, acc_z: 10702, gyr_x: 301, gyr_y: -86, gyr_z: -78, temp: 1290
pit: -7.79, rol: -1.60, yaw: -165.79, acc_x: 2900, acc_y: 2920, acc_z: 13584, gyr_x: 13, gyr_y: 88, gyr_z: -186, temp: 1290
pit: -6.51, rol: -1.42, yaw: -167.72, acc_x: 540, acc_y: 2248, acc_z: 16518, gyr_x: -333, gyr_y: 743, gyr_z: -156, temp: 1289
pit: -3.41, rol: -3.93, yaw: -167.76, acc_x: 3112, acc_y: -1422, acc_z: 15018, gyr_x: -362, gyr_y: -69, gyr_z: -204, temp: 1290
pit: -3.17, rol: -6.59, yaw: -168.90, acc_x: 1398, acc_y: -1254, acc_z: 16270, gyr_x: -200, gyr_y: 435, gyr_z: 92, temp: 1290
pit: -4.47, rol: -5.63, yaw: -169.97, acc_x: 2332, acc_y: 1216, acc_z: 12646, gyr_x: 284, gyr_y: -134, gyr_z: -74, temp: 1292
pit: -5.71, rol: -3.66, yaw: -170.99, acc_x: 372, acc_y: 2784, acc_z: 14700, gyr_x: 293, gyr_y: -200, gyr_z: -154, temp: 1292
pit: -5.13, rol: -2.50, yaw: -171.15, acc_x: 3442, acc_y: 2244, acc_z: 16546, gyr_x: 145, gyr_y: 709, gyr_z: 402, temp: 1293
pit: -2.21, rol: -4.42, yaw: -170.44, acc_x: 138, acc_y: -3024, acc_z: 17890, gyr_x: 9, gyr_y: -32, gyr_z: 130, temp: 1291
pit: -2.85, rol: -4.71, yaw: -171.37, acc_x: -1230, acc_y: 518, acc_z: 13640, gyr_x: -494, gyr_y: 21, gyr_z: 80, temp: 1287
pit: -4.23, rol: -5.08, yaw: -171.15, acc_x: 4142, acc_y: 448, acc_z: 9852, gyr_x: 151, gyr_y: -149, gyr_z: -61, temp: 1290
pit: -5.40, rol: -3.88, yaw: -172.94, acc_x: 284, acc_y: 1778, acc_z: 12804, gyr_x: 181, gyr_y: -3, gyr_z: -252, temp: 1291
pit: -4.62, rol: -2.31, yaw: -175.02, acc_x: 2362, acc_y: 4084, acc_z: 18494, gyr_x: 79, gyr_y: 158, gyr_z: -214, temp: 1287
pit: -1.18, rol: -2.44, yaw: -177.02, acc_x: -6128, acc_y: -2406, acc_z: 18604, gyr_x: -203, gyr_y: 296, gyr_z: 235, temp: 1289
pit: -2.73, rol: -3.64, yaw: -174.87, acc_x: 2688, acc_y: 1460, acc_z: 12678, gyr_x: -639, gyr_y: 117, gyr_z: 360, temp: 1292
pit: -2.99, rol: -5.17, yaw: -175.38, acc_x: -236, acc_y: 994, acc_z: 13416, gyr_x: 207, gyr_y: -476, gyr_z: -378, temp: 1292
pit: -4.00, rol: -3.23, yaw: -176.20, acc_x: -790, acc_y: 3916, acc_z: 14194, gyr_x: 187, gyr_y: -123, gyr_z: 188, temp: 1289
pit: -3.29, rol: -2.29, yaw: -174.70, acc_x: 144, acc_y: 216, acc_z: 16646, gyr_x: -127, gyr_y: 347, gyr_z: 176, temp: 1286
pit: -2.91, rol: -1.55, yaw: -173.74, acc_x: 1690, acc_y: 248, acc_z: 20048, gyr_x: -142, gyr_y: 397, gyr_z: 91, temp: 1290
pit: -3.79, rol: -1.19, yaw: -174.20, acc_x: -998, acc_y: 2748, acc_z: 13754, gyr_x: -219, gyr_y: -32, gyr_z: 39, temp: 1289
pit: -2.58, rol: -3.09, yaw: -172.99, acc_x: 2988, acc_y: -264, acc_z: 12848, gyr_x: -49, gyr_y: -286, gyr_z: 248, temp: 1290
pit: -4.16, rol: -3.63, yaw: -173.16, acc_x: 1744, acc_y: 2166, acc_z: 12838, gyr_x: 30, gyr_y: -276, gyr_z: -108, temp: 1291
pit: -4.95, rol: -2.48, yaw: -174.80, acc_x: 1618, acc_y: 2130, acc_z: 15540, gyr_x: 401, gyr_y: -153, gyr_z: -483, temp: 1290
pit: -5.29, rol: 0.13, yaw: -177.81, acc_x: 2150, acc_y: 1710, acc_z: 18566, gyr_x: 271, gyr_y: 426, gyr_z: -261, temp: 1289
pit: -5.59, rol: 0.47, yaw: 179.65, acc_x: 2782, acc_y: -696, acc_z: 13926, gyr_x: -742, gyr_y: 532, gyr_z: 344, temp: 1288
pit: -4.21, rol: -3.59, yaw: 179.88, acc_x: 4216, acc_y: -420, acc_z: 15170, gyr_x: -339, gyr_y: 197, gyr_z: -82, temp: 1289
pit: -4.60, rol: -3.65, yaw: 176.70, acc_x: -3880, acc_y: 2574, acc_z: 11834, gyr_x: 61, gyr_y: -156, gyr_z: -416, temp: 1289
pit: -4.54, rol: -2.94, yaw: 177.06, acc_x: 1266, acc_y: 2368, acc_z: 12726, gyr_x: 43, gyr_y: -485, gyr_z: 80, temp: 1287
pit: -5.31, rol: -2.34, yaw: 177.24, acc_x: 1568, acc_y: 396, acc_z: 18464, gyr_x: 377, gyr_y: 83, gyr_z: 81, temp: 1289
pit: -5.71, rol: -1.67, yaw: 176.37, acc_x: -4340, acc_y: -740, acc_z: 18840, gyr_x: -442, gyr_y: 685, gyr_z: 192, temp: 1287
pit: -5.14, rol: -2.33, yaw: 177.74, acc_x: -114, acc_y: 2228, acc_z: 11504, gyr_x: -499, gyr_y: 71, gyr_z: -96, temp: 1288
pit: -3.33, rol: -4.13, yaw: 178.70, acc_x: 1048, acc_y: -8, acc_z: 11034, gyr_x: -47, gyr_y: -367, gyr_z: -262, temp: 1287
pit: -2.07, rol: -4.30, yaw: 178.55, acc_x: 1812, acc_y: 2216, acc_z: 10328, gyr_x: 282, gyr_y: 126, gyr_z: 91, temp: 1288
pit: -2.88, rol: -3.15, yaw: 177.97, acc_x: 3696, acc_y: 1426, acc_z: 12630, gyr_x: 81, gyr_y: -124, gyr_z: -277, temp: 1287
pit: -1.28, rol: -3.61, yaw: 176.29, acc_x: -314, acc_y: -326, acc_z: 20338, gyr_x: 338, gyr_y: 210, gyr_z: 75, temp: 1288
pit: -3.12, rol: -2.25, yaw: 175.68, acc_x: 3582, acc_y: 468, acc_z: 12126, gyr_x: 227, gyr_y: -220, gyr_z: 145, temp: 1288
pit: -2.49, rol: -4.05, yaw: 175.34, acc_x: 2464, acc_y: -234, acc_z: 15308, gyr_x: -263, gyr_y: 683, gyr_z: -138, temp: 1285
pit: -2.19, rol: -3.38, yaw: 173.53, acc_x: -1998, acc_y: 2480, acc_z: 11884, gyr_x: 122, gyr_y: 289, gyr_z: -24, temp: 1285
pit: -2.05, rol: -0.90, yaw: 174.66, acc_x: 3300, acc_y: 2664, acc_z: 9914, gyr_x: 489, gyr_y: -341, gyr_z: 73, temp: 1286
pit: -3.46, rol: 0.39, yaw: 173.75, acc_x: 1136, acc_y: 2746, acc_z: 14008, gyr_x: -138, gyr_y: -171, gyr_z: -235, temp: 1287
pit: -7.71, rol: 0.42, yaw: 172.12, acc_x: 4400, acc_y: 1926, acc_z: 19772, gyr_x: -146, gyr_y: 219, gyr_z: -138, temp: 1287
pit: -8.67, rol: 0.71, yaw: 168.39, acc_x: 864, acc_y: 1306, acc_z: 12910, gyr_x: 136, gyr_y: -197, gyr_z: -520, temp: 1287
pit: -6.68, rol: 1.10, yaw: 167.05, acc_x: 2090, acc_y: 2848, acc_z: 12594, gyr_x: -5, gyr_y: 40, gyr_z: -224, temp: 1285
pit: -4.67, rol: 3.48, yaw: 166.41, acc_x: 1152, acc_y: 3852, acc_z: 11932, gyr_x: 430, gyr_y: -171, gyr_z: -461, temp: 1286
pit: -4.15, rol: 4.87, yaw: 165.12, acc_x: 210, acc_y: 6338, acc_z: 14728, gyr_x: -433, gyr_y: 999, gyr_z: 264, temp: 1286
pit: -1.79, rol: 1.16, yaw: 166.62, acc_x: 6, acc_y: 730, acc_z: 15152, gyr_x: -552, gyr_y: -37, gyr_z: 374, temp: 1283
pit: -3.29, rol: -1.28, yaw: 167.17, acc_x: 164, acc_y: 1348, acc_z: 13860, gyr_x: 51, gyr_y: -164, gyr_z: -239, temp: 1281
pit: -3.23, rol: -0.71, yaw: 166.76, acc_x: -1132, acc_y: 3938, acc_z: 13754, gyr_x: -87, gyr_y: -76, gyr_z: 242, temp: 1285
pit: -3.44, rol: -1.77, yaw: 167.50, acc_x: -26, acc_y: 2424, acc_z: 17556, gyr_x: 7, gyr_y: -180, gyr_z: 166, temp: 1286
pit: -4.07, rol: -2.49, yaw: 168.12, acc_x: -1200, acc_y: -110, acc_z: 15098, gyr_x: -27, gyr_y: -517, gyr_z: 141, temp: 1283
pit: -8.11, rol: -4.17, yaw: 167.94, acc_x: -524, acc_y: 1240, acc_z: 13998, gyr_x: 13, gyr_y: -82, gyr_z: 291, temp: 1284
pit: -6.95, rol: -4.77, yaw: 170.07, acc_x: 3182, acc_y: 466, acc_z: 13768, gyr_x: 382, gyr_y: 58, gyr_z: 364, temp: 1282
pit: -6.94, rol: -2.32, yaw: 169.95, acc_x: 4174, acc_y: 3028, acc_z: 12896, gyr_x: 322, gyr_y: 191, gyr_z: -204, temp: 1283
pit: -5.04, rol: -1.68, yaw: 167.71, acc_x: 2286, acc_y: 566, acc_z: 14892, gyr_x: 30, gyr_y: 219, gyr_z: -302, temp: 1280
pit: -5.88, rol: -3.79, yaw: 164.61, acc_x: 1842, acc_y: -586, acc_z: 15664, gyr_x: -225, gyr_y: -209, gyr_z: -467, temp: 1282
pit: -6.72, rol: -5.83, yaw: 163.98, acc_x: 4362, acc_y: -730, acc_z: 12982, gyr_x: -442, gyr_y: 291, gyr_z: 592, temp: 1282
pit: -8.30, rol: -5.16, yaw: 163.84, acc_x: 1268, acc_y: 2142, acc_z: 10414, gyr_x: 433, gyr_y: -70, gyr_z: 0, temp: 1279
pit: -7.65, rol: -4.26, yaw: 164.54, acc_x: 1684, acc_y: 1692, acc_z: 15160, gyr_x: -219, gyr_y: -408, gyr_z: 102, temp: 1284
pit: -7.08, rol: -6.19, yaw: 165.23, acc_x: 4014, acc_y: -1482, acc_z: 20986, gyr_x: -330, gyr_y: 763, gyr_z: 504, temp: 1280
pit: -6.34, rol: -6.26, yaw: 164.88, acc_x: -1154, acc_y: -980, acc_z: 17610, gyr_x: 419, gyr_y: -89, gyr_z: -37, temp: 1281
pit: -7.14, rol: -4.57, yaw: 164.40, acc_x: 120, acc_y: 356, acc_z: 13852, gyr_x: 36, gyr_y: -159, gyr_z: 73, temp: 1280
pit: -7.62, rol: -3.95, yaw: 165.74, acc_x: 3546, acc_y: 1200, acc_z: 11382, gyr_x: 199, gyr_y: -93, gyr_z: 209, temp: 1279
pit: -6.37, rol: -2.85, yaw: 165.53, acc_x: -114, acc_y: 3200, acc_z: 14752, gyr_x: 240, gyr_y: 302, gyr_z: 34, temp: 1278
pit: -5.05, rol: -1.50, yaw: 164.98, acc_x: 2668, acc_y: 1344, acc_z: 16226, gyr_x: 119, gyr_y: 239, gyr_z: -130, temp: 1280
pit: -3.80, rol: -2.78, yaw: 162.90, acc_x: 640, acc_y: 372, acc_z: 15348, gyr_x: -269, gyr_y: 543, gyr_z: -20, temp: 1278
pit: -3.75, rol: -4.85, yaw: 162.61, acc_x: 4124, acc_y: -924, acc_z: 13368, gyr_x: -176, gyr_y: 149, gyr_z: 81, temp: 1278
pit: -4.69, rol: -5.22, yaw: 161.75, acc_x: 908, acc_y: 1320, acc_z: 14192, gyr_x: 313, gyr_y: 38, gyr_z: 154, temp: 1277
pit: -4.76, rol: -3.88, yaw: 162.76, acc_x: 1880, acc_y: 1094, acc_z: 16794, gyr_x: 187, gyr_y: 429, gyr_z: 357, temp: 1277
pit: -3.66, rol: -2.72, yaw: 163.73, acc_x: -986, acc_y: 2316, acc_z: 18230, gyr_x: 227, gyr_y: 712, gyr_z: 348, temp: 1277
pit: -2.16, rol: -2.19, yaw: 164.78, acc_x: -1558, acc_y: -284, acc_z: 16770, gyr_x: -82, gyr_y: 291, gyr_z: 232, temp: 1275
pit: -2.32, rol: -3.61, yaw: 164.92, acc_x: -2402, acc_y: 1006, acc_z: 14272, gyr_x: -583, gyr_y: 237, gyr_z: 123, temp: 1277
pit: -2.02, rol: -5.85, yaw: 166.39, acc_x: 468, acc_y: 678, acc_z: 12954, gyr_x: -267, gyr_y: -393, gyr_z: 30, temp: 1280
pit: -4.40, rol: -6.07, yaw: 165.90, acc_x: 280, acc_y: 1702, acc_z: 13386, gyr_x: 239, gyr_y: -211, gyr_z: -209, temp: 1277
pit: -5.09, rol: -3.89, yaw: 164.40, acc_x: -442, acc_y: 1566, acc_z: 16128, gyr_x: 255, gyr_y: -135, gyr_z: -457, temp: 1277
pit: -1.64, rol: -3.50, yaw: 163.33, acc_x: -3098, acc_y: 1404, acc_z: 18940, gyr_x: 242, gyr_y: 222, gyr_z: -35, temp: 1276
pit: -1.99, rol: -2.94, yaw: 164.59, acc_x: -874, acc_y: 2588, acc_z: 13220, gyr_x: -512, gyr_y: 643, gyr_z: 416, temp: 1276
pit: -0.70, rol: -4.91, yaw: 166.67, acc_x: 854, acc_y: 926, acc_z: 13534, gyr_x: 25, gyr_y: 139, gyr_z: 137, temp: 1275
pit: -2.04, rol: -4.18, yaw: 167.04, acc_x: 1078, acc_y: 1364, acc_z: 12374, gyr_x: 141, gyr_y: -308, gyr_z: -42, temp: 1277
pit: -3.10, rol: -2.93, yaw: 166.75, acc_x: 526, acc_y: 2684, acc_z: 13796, gyr_x: 176, gyr_y: 232, gyr_z: 167, temp: 1277
pit: -1.16, rol: -1.75, yaw: 167.54, acc_x: 1090, acc_y: 1404, acc_z: 18010, gyr_x: 5, gyr_y: 505, gyr_z: -106, temp: 1275
pit: -0.47, rol: -0.21, yaw: 166.88, acc_x: 1494, acc_y: 2738, acc_z: 9592, gyr_x: 364, gyr_y: -535, gyr_z: -493, temp: 1276
pit: -0.66, rol: -2.34, yaw: 165.86, acc_x: 318, acc_y: -500, acc_z: 12792, gyr_x: -243, gyr_y: -460, gyr_z: 22, temp: 1274
pit: -4.17, rol: -3.64, yaw: 165.29, acc_x: 2022, acc_y: 940, acc_z: 11842, gyr_x: -74, gyr_y: -259, gyr_z: -2, temp: 1277
pit: -4.37, rol: -2.90, yaw: 163.99, acc_x: 1192, acc_y: 2378, acc_z: 15276, gyr_x: 472, gyr_y: 12, gyr_z: -33, temp: 1275
pit: -3.95, rol: -0.40, yaw: 162.06, acc_x: 678, acc_y: 2276, acc_z: 19398, gyr_x: 575, gyr_y: -43, gyr_z: 68, temp: 1276
